,user_id,name,type,date,attendees_count,loc,google_rating
8869,ccb187b1-2349-11ea-a306-74d02b9c93aa,Stringtough,painter,1163112494,1,"-26.653650899999995, 28.5914696",2
8870,ccb187b1-2349-11ea-a306-74d02b9c93aa,Zoolab,store,1384456374,5,"44.0086458, 22.9355752",4
8871,ccb187b1-2349-11ea-a306-74d02b9c93aa,Namfix,store,1074501400,1,"38.94, -77.08",1
8872,ccb187b1-2349-11ea-a306-74d02b9c93aa,Zontrax,bus_station,1196010942,2,"-7.2033646, 111.66309140000001",2
8873,ccb187b1-2349-11ea-a306-74d02b9c93aa,Zontrax,plumber,1215746864,1,"25.8333333, 123.58333329999999",5
8874,ccb187b1-2349-11ea-a306-74d02b9c93aa,Biodex,hair_care,1204640014,1,"39.068034999999995, 20.6971047",3
8875,ccb187b1-2349-11ea-a306-74d02b9c93aa,Flowdesk,convenience_store,1216391342,1,"20.0910963, -98.76238740000001",1
8876,ccb187b1-2349-11ea-a306-74d02b9c93aa,Veribet,funeral_home,1208877564,4,"47.111753799999995, 96.6716809",3
8877,ccb187b1-2349-11ea-a306-74d02b9c93aa,Andalax,post_office,1282714349,3,"38.8145081, -9.404372500000001",5
8878,ccb187b2-2349-11ea-801f-74d02b9c93aa,Gembucket,bank,1527573380,5,"34.2976247, 10.075133099999999",2
8879,ccb187b2-2349-11ea-801f-74d02b9c93aa,Rank,gas_station,1335103854,7,"14.6377832, -90.5873912",3
8880,ccb187b2-2349-11ea-801f-74d02b9c93aa,Sub-Ex,cemetery,1201492571,6,"43.37822, 115.05948149999999",5
8881,ccb187b2-2349-11ea-801f-74d02b9c93aa,Zoolab,mosque,1396364702,6,"23.365555999999998, 116.70345",3
8882,ccb187b2-2349-11ea-801f-74d02b9c93aa,Latlux,car_dealer,1420304331,6,"-6.884347900000001, 108.7927679",4
8883,ccb187b2-2349-11ea-801f-74d02b9c93aa,Tempsoft,grocery_or_supermarket,1336629313,2,"-6.1513815, 106.89150079999999",4
8884,ccb187b2-2349-11ea-801f-74d02b9c93aa,Prodder,rv_park,1400033775,1,"-25.50065, 30.913606199999997",5
8885,ccb187b2-2349-11ea-801f-74d02b9c93aa,Otcom,car_dealer,1453656900,6,"13.9314921, 122.09150819999999",5
8886,ccb187b2-2349-11ea-801f-74d02b9c93aa,Konklab,cafe,1573934351,6,"-13.87016, -73.667793",2
8887,ccb187b3-2349-11ea-9838-74d02b9c93aa,Holdlamis,tourist_attraction,1167601356,4,"26.567944, 106.71437399999999",5
8888,ccb187b4-2349-11ea-b7ef-74d02b9c93aa,Ventosanzap,subway_station,1006764131,1,"33.8831154, 130.6524512",1
8889,ccb187b4-2349-11ea-b7ef-74d02b9c93aa,Matsoft,hair_care,1219305481,1,"40.991371, -8.523515699999999",1
8890,ccb187b4-2349-11ea-b7ef-74d02b9c93aa,Alpha,lawyer,1137403450,7,"34.6911, 106.221144",4
8891,ccb187b4-2349-11ea-b7ef-74d02b9c93aa,Alpha,drugstore,1570140669,1,"27.1574303, 117.30116559999999",1
8892,ccb187b4-2349-11ea-b7ef-74d02b9c93aa,Opela,movie_rental,1441840820,5,"8.0036924, -81.5596427",2
8893,ccb187b4-2349-11ea-b7ef-74d02b9c93aa,Lotlux,car_rental,1524015146,6,"59.745779500000005, 29.623955",3
8894,ccb187b4-2349-11ea-b7ef-74d02b9c93aa,Toughjoyfax,jewelry_store,1081821812,1,"13.649619, -87.02181920000001",4
8895,ccb187b4-2349-11ea-b7ef-74d02b9c93aa,Alpha,school,1126540732,1,"60.008624, 30.412653000000002",4
8897,ccb187b6-2349-11ea-b338-74d02b9c93aa,Sub-Ex,school,1184888677,1,"-6.076643, 106.4288088",2
8898,ccb187b6-2349-11ea-b338-74d02b9c93aa,Tresom,taxi_stand,1533855239,4,"-6.2855885, 106.701673",5
8899,ccb187b6-2349-11ea-b338-74d02b9c93aa,Viva,pharmacy,1273289346,2,"50.3736428, 16.1685899",5
8900,ccb187b6-2349-11ea-b338-74d02b9c93aa,Zontrax,casino,1223792097,1,"26.663449, 105.77054199999999",2
8901,ccb187b6-2349-11ea-b338-74d02b9c93aa,Transcof,airport,1534929604,4,"18.8729115, -97.05644509999999",1
8902,ccb187b6-2349-11ea-b338-74d02b9c93aa,Cardguard,night_club,1050608086,1,"-29.2581646, -51.5289168",5
8903,ccb187b6-2349-11ea-b338-74d02b9c93aa,Stim,book_store,1535199705,1,"37.955892999999996, 23.7020975",5
8904,ccb187b6-2349-11ea-b338-74d02b9c93aa,Keylex,cafe,1516335456,6,"22.603489, 114.102406",2
8905,ccb187b6-2349-11ea-b338-74d02b9c93aa,Aerified,hindu_temple,1064392456,7,"9.546837, 1.1932639999999999",4
8906,ccb187b6-2349-11ea-b338-74d02b9c93aa,Konklux,night_club,1021888357,1,"25.179835999999998, 119.08713",4
8907,ccb187b7-2349-11ea-8bd0-74d02b9c93aa,Cardguard,fire_station,1571133128,6,"-6.5211331, 106.8502879",2
8908,ccb187b7-2349-11ea-8bd0-74d02b9c93aa,Ventosanzap,lawyer,1302486427,7,"36.063689000000004, 120.388883",2
8909,ccb187b7-2349-11ea-8bd0-74d02b9c93aa,Ronstring,secondary_school,1149737437,1,"22.825834, 115.00368700000001",4
8910,ccb187b7-2349-11ea-8bd0-74d02b9c93aa,Solarbreeze,hardware_store,1509958840,8,"26.263406, 117.638678",2
8911,ccb187b7-2349-11ea-8bd0-74d02b9c93aa,Temp,synagogue,1114546039,9,"28.108088000000002, 114.45788600000002",2
8912,ccb187b7-2349-11ea-8bd0-74d02b9c93aa,Temp,library,1564168761,1,"28.343050800000004, 121.5724869",4
8913,ccb187b7-2349-11ea-8bd0-74d02b9c93aa,Toughjoyfax,plumber,1287243784,1,"4.6259611, 96.6740303",2
8914,ccb187b7-2349-11ea-8bd0-74d02b9c93aa,Stim,furniture_store,1193328732,1,"34.2456501, 108.9877602",1
8915,ccb187b7-2349-11ea-8bd0-74d02b9c93aa,Tempsoft,art_gallery,1329353330,1,"-14.290339999999999, -178.16551",2
8916,ccb187b7-2349-11ea-8bd0-74d02b9c93aa,Holdlamis,electronics_store,1170679150,4,"38.207014799999996, 128.5918489",3
8917,ccb187b7-2349-11ea-8bd0-74d02b9c93aa,Domainer,park,1505825305,1,"-22.194394199999998, -48.7780959",1
8918,ccb187b7-2349-11ea-8bd0-74d02b9c93aa,Bitchip,spa,1330782303,1,"8.8732234, 104.81627840000002",5
8921,ccb187ba-2349-11ea-96e0-74d02b9c93aa,Cardguard,real_estate_agency,1550075983,1,"49.8338541, 36.3240107",4
8922,ccb187ba-2349-11ea-96e0-74d02b9c93aa,Otcom,jewelry_store,1286186700,1,"41.26327, 71.54239",2
8923,ccb187ba-2349-11ea-96e0-74d02b9c93aa,Solarbreeze,beauty_salon,1459939555,6,"0.033333, 22.55",3
8924,ccb187ba-2349-11ea-96e0-74d02b9c93aa,Otcom,car_dealer,1453656900,6,"13.9314921, 122.09150819999999",5
8925,ccb187ba-2349-11ea-96e0-74d02b9c93aa,Gembucket,city_hall,1065811068,1,"39.074503899999996, -84.33211",4
8926,ccb187ba-2349-11ea-96e0-74d02b9c93aa,Namfix,airport,1252066498,1,"48.5497476, 26.4913564",4
8927,ccb187bb-2349-11ea-9092-74d02b9c93aa,Pannier,restaurant,1358728060,3,"28.074648999999997, 119.141473",4
8928,ccb187bb-2349-11ea-9092-74d02b9c93aa,Lotlux,convenience_store,1133811277,1,"40.628952000000005, 122.511257",5
8929,ccb187bb-2349-11ea-9092-74d02b9c93aa,Sonsing,insurance_agency,1100391871,1,"36.6796146, 136.8617092",1
8931,ccb187bd-2349-11ea-8d56-74d02b9c93aa,Duobam,drugstore,1137120719,4,"2.9329721, 101.6259842",5
8932,ccb187bd-2349-11ea-8d56-74d02b9c93aa,Fintone,school,1562172806,8,"-7.040175099999999, 107.7132895",2
8933,ccb187bd-2349-11ea-8d56-74d02b9c93aa,Tres-Zap,locksmith,1203256696,1,"40.124026, 20.0285889",4
8934,ccb187bd-2349-11ea-8d56-74d02b9c93aa,Lotstring,furniture_store,1568646382,7,"23.797309, 115.44553799999998",1
8935,ccb187bd-2349-11ea-8d56-74d02b9c93aa,Fintone,casino,954411564,1,"-16.3800324, -60.965645200000004",4
8936,ccb187bd-2349-11ea-8d56-74d02b9c93aa,Bamity,car_wash,1524383303,1,"37.933712400000005, 139.3844092",4
8937,ccb187bd-2349-11ea-8d56-74d02b9c93aa,Zontrax,park,1058926732,4,"39.6211427, 125.66380349999999",3
8938,ccb187bd-2349-11ea-8d56-74d02b9c93aa,Vagram,lawyer,1095969541,1,"33.801367799999994, 72.9003298",1
8939,ccb187bd-2349-11ea-8d56-74d02b9c93aa,Cookley,real_estate_agency,1010257977,2,"14.9649534, 102.62982509999999",1
8940,ccb187be-2349-11ea-9f62-74d02b9c93aa,Alpha,storage,1456801744,1,"35.86166, 104.195397",3
8941,ccb187be-2349-11ea-9f62-74d02b9c93aa,Solarbreeze,doctor,1257061024,5,"-21.7112092, 165.82993269999997",3
8942,ccb187be-2349-11ea-9f62-74d02b9c93aa,Lotstring,amusement_park,1576360651,1,"28.555326300000004, 68.21321280000001",4
8943,ccb187be-2349-11ea-9f62-74d02b9c93aa,Zamit,school,1560053827,1,"38.78918, 117.081971",4
8944,ccb187be-2349-11ea-9f62-74d02b9c93aa,Sonsing,painter,1517890956,9,"41.8186298, 46.2781308",4
8945,ccb187bf-2349-11ea-9501-74d02b9c93aa,Tres-Zap,locksmith,1203256696,1,"40.124026, 20.0285889",4
8946,ccb187bf-2349-11ea-9501-74d02b9c93aa,Daltfresh,hardware_store,1467596239,1,"25.984639, 99.825101",5
8947,ccb187bf-2349-11ea-9501-74d02b9c93aa,Kanlam,library,995093826,1,"14.57218, 46.141360999999996",1
8948,ccb187bf-2349-11ea-9501-74d02b9c93aa,Rank,movie_theater,1223433021,7,"9.7220855, 6.1112877999999995",3
8949,ccb187bf-2349-11ea-9501-74d02b9c93aa,Bamity,movie_rental,1144903491,1,"55.4211657, 36.6585689",4
8950,ccb187bf-2349-11ea-9501-74d02b9c93aa,Zamit,art_gallery,985639194,5,"12.6679167, 123.9881642",3
8951,ccb187bf-2349-11ea-9501-74d02b9c93aa,Latlux,shopping_mall,1306525883,3,"8.810508800000001, -75.632447",2
8952,ccb187bf-2349-11ea-9501-74d02b9c93aa,Tin,convenience_store,1538791312,1,"29.020827, 110.637506",2
8953,ccb187bf-2349-11ea-9501-74d02b9c93aa,Konklux,casino,1478816203,1,"41.3191581, -8.3601548",1
8954,ccb187c0-2349-11ea-85e0-74d02b9c93aa,Ventosanzap,cemetery,1044678604,4,"22.805239999999998, 113.29335900000001",2
8955,ccb187c0-2349-11ea-85e0-74d02b9c93aa,Tempsoft,convenience_store,1293222400,1,"54.388014399999996, 85.79721500000001",2
8956,ccb187c0-2349-11ea-85e0-74d02b9c93aa,Mat Lam Tam,parking,1457065349,1,"31.975951000000002, 35.853029",4
8957,ccb187c0-2349-11ea-85e0-74d02b9c93aa,Zontrax,casino,1223792097,1,"26.663449, 105.77054199999999",2
8958,ccb187c0-2349-11ea-85e0-74d02b9c93aa,Mat Lam Tam,florist,1032595532,1,"41.7268086, 129.68506609999997",5
8959,ccb187c0-2349-11ea-85e0-74d02b9c93aa,Tres-Zap,airport,1031736383,5,"31.77, -106.43",2
8960,ccb187c0-2349-11ea-85e0-74d02b9c93aa,Asoka,synagogue,1032440609,5,"-8.5988, 115.2401",1
8961,ccb187c0-2349-11ea-85e0-74d02b9c93aa,Stringtough,hair_care,1294749957,1,"17.3233062, 103.8680047",4
8962,ccb187c0-2349-11ea-85e0-74d02b9c93aa,Zaam-Dox,supermarket,1365390930,8,"9.600874699999999, 41.850142",3
8963,ccb187c0-2349-11ea-85e0-74d02b9c93aa,Zathin,campground,1534541750,1,"-7.986886900000001, 113.75138270000001",5
8964,ccb187c1-2349-11ea-b1cb-74d02b9c93aa,Rank,secondary_school,1026195044,5,"-5.2171961, 120.11273500000001",2
8965,ccb187c1-2349-11ea-b1cb-74d02b9c93aa,Subin,travel_agency,1151266499,2,"1.12808, 104.03016059999999",5
8966,ccb187c1-2349-11ea-b1cb-74d02b9c93aa,Wrapsafe,gas_station,1452563955,8,"10.151, 122.9978",2
8967,ccb187c1-2349-11ea-b1cb-74d02b9c93aa,Bamity,library,1576619367,7,"40.5317434, 44.7159759",2
8968,ccb187c1-2349-11ea-b1cb-74d02b9c93aa,Latlux,florist,1294599886,3,"43.608537299999995, 1.4525313",3
8969,ccb187c1-2349-11ea-b1cb-74d02b9c93aa,Ronstring,hardware_store,1061269620,1,"10.0165314, -84.21843309999998",4
8970,ccb187c1-2349-11ea-b1cb-74d02b9c93aa,Daltfresh,hospital,1431684907,6,"13.415029, 34.624803899999996",5
8971,ccb187c1-2349-11ea-b1cb-74d02b9c93aa,Mat Lam Tam,book_store,1072324104,8,"26.419602, 111.81326909999999",2
8972,ccb187c1-2349-11ea-b1cb-74d02b9c93aa,Overhold,atm,1455784959,5,"43.1912783, 21.8238023",3
8973,ccb187c1-2349-11ea-b1cb-74d02b9c93aa,Job,physiotherapist,1520038394,3,"9.1765343, 123.21667659999999",1
8974,ccb187c1-2349-11ea-b1cb-74d02b9c93aa,Temp,taxi_stand,1374435774,1,"23.69589, 113.645048",2
8975,ccb187c2-2349-11ea-b1f7-74d02b9c93aa,Job,physiotherapist,1520038394,3,"9.1765343, 123.21667659999999",1
8976,ccb187c2-2349-11ea-b1f7-74d02b9c93aa,Alpha,tourist_attraction,1269826954,1,"0.5527835999999999, 123.0563144",1
8977,ccb187c2-2349-11ea-b1f7-74d02b9c93aa,Veribet,hospital,1237687104,5,"14.5473421, 120.997522",3
8978,ccb187c2-2349-11ea-b1f7-74d02b9c93aa,Bitchip,dentist,1087622944,9,"22.646141, 107.49483799999999",4
8979,ccb187c2-2349-11ea-b1f7-74d02b9c93aa,Aerified,accounting,1386433945,1,"43.7543283, -79.4422593",4
8980,ccb187c2-2349-11ea-b1f7-74d02b9c93aa,Quo Lux,movie_theater,1459046267,5,"57.113062899999996, 60.93030329999999",2
8981,ccb187c2-2349-11ea-b1f7-74d02b9c93aa,Holdlamis,city_hall,1150371484,1,"30.823526, 91.62272800000001",4
8982,ccb187c3-2349-11ea-b45e-74d02b9c93aa,Vagram,primary_school,1270485590,1,"-6.558843700000001, -78.73486740000001",3
8983,ccb187c3-2349-11ea-b45e-74d02b9c93aa,Mat Lam Tam,bus_station,1174519380,3,"9.8657623, 123.9891483",4
8984,ccb187c3-2349-11ea-b45e-74d02b9c93aa,Konklux,painter,1330776776,8,"18.04406, 121.71871000000002",5
8985,ccb187c3-2349-11ea-b45e-74d02b9c93aa,Fintone,casino,954411564,1,"-16.3800324, -60.965645200000004",4
8986,ccb187c3-2349-11ea-b45e-74d02b9c93aa,Temp,roofing_contractor,1369679440,1,"60.270550899999996, 24.9883305",2
8987,ccb187c3-2349-11ea-b45e-74d02b9c93aa,Alpha,embassy,1221605217,7,"46.748521999999994, 82.978928",5
8988,ccb187c3-2349-11ea-b45e-74d02b9c93aa,Fixflex,pharmacy,1080030027,1,"-19.986874, 57.6127424",1
8989,ccb187c3-2349-11ea-b45e-74d02b9c93aa,Otcom,stadium,1569291659,1,"49.9260217, 18.270174",3
8990,ccb187c4-2349-11ea-b1ce-74d02b9c93aa,Sonair,amusement_park,1382284705,2,"0.74692, 124.26106000000001",1
8992,ccb187c6-2349-11ea-b4ea-74d02b9c93aa,Redhold,subway_station,1450394366,5,"23.276324, 113.57676000000001",1
8993,ccb187c6-2349-11ea-b4ea-74d02b9c93aa,Latlux,museum,1492645479,5,"-8.135667, 111.53490590000001",1
8994,ccb187c7-2349-11ea-88c1-74d02b9c93aa,Opela,hospital,1066315680,1,"28.75778, 116.02438899999999",3
8995,ccb187c7-2349-11ea-88c1-74d02b9c93aa,Stringtough,accounting,1235721351,1,"11.421813400000001, 122.6653777",5
8996,ccb187c7-2349-11ea-88c1-74d02b9c93aa,Solarbreeze,movie_theater,1447650395,1,"-12.2597272, -38.9646608",3
8997,ccb187c7-2349-11ea-88c1-74d02b9c93aa,Hatity,museum,1174373121,4,"41.10388, -7.167787799999999",5
8998,ccb187c7-2349-11ea-88c1-74d02b9c93aa,Gembucket,gym,1013300492,7,"59.902603899999995, 10.767309",3
8999,ccb187c7-2349-11ea-88c1-74d02b9c93aa,Voyatouch,park,1542456602,3,"-6.3192, 105.8994",4
9000,ccb187c8-2349-11ea-b159-74d02b9c93aa,Temp,bus_station,1071913987,3,"-6.3373099999999996, 108.32583290000001",5
9001,ccb187c8-2349-11ea-b159-74d02b9c93aa,Sonsing,department_store,1123042386,1,"-7.1554, 108.7231",5
9002,ccb187c8-2349-11ea-b159-74d02b9c93aa,Otcom,liquor_store,1483938534,1,"38.371402, 117.329949",2
9003,ccb187c9-2349-11ea-b308-74d02b9c93aa,Solarbreeze,shopping_mall,1371739384,1,"-6.968354, 112.475502",1
9004,ccb187c9-2349-11ea-b308-74d02b9c93aa,It,transit_station,1358966097,1,"51.5142805, -0.1284654",3
9005,ccb187c9-2349-11ea-b308-74d02b9c93aa,Redhold,zoo,1488878918,2,"-10.0798, 120.2781",5
9006,ccb187c9-2349-11ea-b308-74d02b9c93aa,Trippledex,storage,1351028882,3,"52.224596500000004, 15.6833708",1
9007,ccb187c9-2349-11ea-b308-74d02b9c93aa,Alpha,car_rental,1408977235,6,"14.5636407, 121.01349270000001",2
9008,ccb187c9-2349-11ea-b308-74d02b9c93aa,Bitwolf,drugstore,1570685237,3,"29.50393, 117.976899",5
9009,ccb187c9-2349-11ea-b308-74d02b9c93aa,Ronstring,hospital,1053184571,1,"31.204525, 121.45966200000001",2
9010,ccb187c9-2349-11ea-b308-74d02b9c93aa,Voltsillam,cafe,1144441198,1,"31.771107699999998, 119.9742793",1
9011,ccb187c9-2349-11ea-b308-74d02b9c93aa,Overhold,aquarium,1275200650,1,"49.0993758, -1.0793373",4
9012,ccb187ca-2349-11ea-a9e5-74d02b9c93aa,Home Ing,store,1481393686,1,"-4.6389001, -79.7147196",2
9013,ccb187ca-2349-11ea-a9e5-74d02b9c93aa,Prodder,restaurant,1485196166,1,"-22.314459, -49.0586951",1
9014,ccb187ca-2349-11ea-a9e5-74d02b9c93aa,Otcom,real_estate_agency,1024125140,6,"32.023272999999996, 108.400024",5
9015,ccb187cb-2349-11ea-8a32-74d02b9c93aa,Stim,bus_station,1098023379,1,"-38.97709129999999, -68.0772116",5
9016,ccb187cb-2349-11ea-8a32-74d02b9c93aa,Tampflex,hindu_temple,1406652117,3,"41.79737539999999, -8.4685789",4
9017,ccb187cb-2349-11ea-8a32-74d02b9c93aa,Asoka,cafe,1370103652,1,"45.8068679, 15.8104824",1
9018,ccb187cb-2349-11ea-8a32-74d02b9c93aa,Opela,gym,1345995127,1,"47.8225694, 0.3908219",5
9019,ccb187cb-2349-11ea-8a32-74d02b9c93aa,Latlux,museum,1492645479,5,"-8.135667, 111.53490590000001",1
9020,ccb187cb-2349-11ea-8a32-74d02b9c93aa,Zontrax,local_government_office,1348234692,8,"10.4373128, 121.99440049999998",3
9021,ccb187cb-2349-11ea-8a32-74d02b9c93aa,Latlux,pet_store,1249742384,1,"40.7316367, 20.0427329",1
9022,ccb187cb-2349-11ea-8a32-74d02b9c93aa,Sonair,bicycle_store,1367370935,1,"-25.877477, 28.313059000000003",2
9023,ccb187cc-2349-11ea-aa13-74d02b9c93aa,Tampflex,hindu_temple,1476653185,4,"42.215258500000004, 20.741473899999995",4
9024,ccb187cc-2349-11ea-aa13-74d02b9c93aa,Ronstring,storage,1549778804,1,"36.860373200000005, 137.4284822",4
9025,ccb187cc-2349-11ea-aa13-74d02b9c93aa,Prodder,insurance_agency,1013859160,8,"49.966003, 21.124684",2
9026,ccb187cc-2349-11ea-aa13-74d02b9c93aa,Alpha,school,1126540732,1,"60.008624, 30.412653000000002",4
9027,ccb187cc-2349-11ea-aa13-74d02b9c93aa,Lotlux,park,959711478,4,"53.38818320000001, -6.2611953",2
9028,ccb187cc-2349-11ea-aa13-74d02b9c93aa,Zoolab,store,1384456374,5,"44.0086458, 22.9355752",4
9029,ccb187cc-2349-11ea-aa13-74d02b9c93aa,Fintone,bowling_alley,1277334438,8,"-8.1058258, 156.8349986",2
9030,ccb187cc-2349-11ea-aa13-74d02b9c93aa,Gembucket,school,1147824892,1,"-8.5413769, 115.16820890000001",3
9031,ccb187cc-2349-11ea-aa13-74d02b9c93aa,Mat Lam Tam,stadium,1517546476,1,"37.1504622, 42.6726771",1
9033,ccb187ce-2349-11ea-b529-74d02b9c93aa,Subin,plumber,1015464106,1,"-8.7872, 116.4814",1
9034,ccb187ce-2349-11ea-b529-74d02b9c93aa,Fintone,veterinary_care,1550134092,1,"21.857958, 111.98223200000001",1
9035,ccb187ce-2349-11ea-b529-74d02b9c93aa,Y-Solowarm,gym,1320289029,4,"14.9380064, 121.0208817",2
9036,ccb187ce-2349-11ea-b529-74d02b9c93aa,Tresom,hair_care,1328385491,1,"25.8516667, 114.7766667",2
9037,ccb187ce-2349-11ea-b529-74d02b9c93aa,Pannier,roofing_contractor,1560366944,1,"44.7767137, 20.532402800000003",1
9038,ccb187ce-2349-11ea-b529-74d02b9c93aa,Konklux,bank,1019439491,9,"52.6052298, 48.9659955",4
9039,ccb187ce-2349-11ea-b529-74d02b9c93aa,Tin,plumber,1368191200,4,"25.185809, 111.579535",5
9040,ccb187ce-2349-11ea-b529-74d02b9c93aa,Flexidy,city_hall,1311025435,3,"-11.792902, -76.9873477",2
9041,ccb187ce-2349-11ea-b529-74d02b9c93aa,Tres-Zap,veterinary_care,1375873036,1,"10.4911049, -74.794526",1
9042,ccb187ce-2349-11ea-b529-74d02b9c93aa,Y-Solowarm,plumber,1445689827,1,"53.9842593, 124.07159329999999",4
9043,ccb187cf-2349-11ea-8bde-74d02b9c93aa,Alpha,tourist_attraction,1269826954,1,"0.5527835999999999, 123.0563144",1
9044,ccb187cf-2349-11ea-8bde-74d02b9c93aa,Zaam-Dox,moving_company,1522312669,5,"41.2860336, 19.890514899999996",3
9045,ccb187cf-2349-11ea-8bde-74d02b9c93aa,Y-Solowarm,restaurant,1272786500,1,"35.791405100000006, 140.2792041",4
9046,ccb187cf-2349-11ea-8bde-74d02b9c93aa,Toughjoyfax,beauty_salon,1114679102,3,"37.4713134, -7.472038400000001",1
9047,ccb187cf-2349-11ea-8bde-74d02b9c93aa,Regrant,movie_rental,980413152,7,"-6.597146899999999, 106.80603880000001",2
9048,ccb187cf-2349-11ea-8bde-74d02b9c93aa,Sub-Ex,real_estate_agency,972140903,1,"-7.169734299999999, 108.83435379999999",2
9049,ccb187cf-2349-11ea-8bde-74d02b9c93aa,Stim,movie_theater,971918932,1,"14.774138699999998, 99.85714159999999",4
9050,ccb187cf-2349-11ea-8bde-74d02b9c93aa,Zathin,furniture_store,963809636,2,"-15.6627675, -71.6992231",3
9051,ccb187cf-2349-11ea-8bde-74d02b9c93aa,Ventosanzap,veterinary_care,1444634638,4,"48.470368799999996, 24.2784263",1
9052,ccb187cf-2349-11ea-8bde-74d02b9c93aa,Alpha,car_rental,1408977235,6,"14.5636407, 121.01349270000001",2
9053,ccb187cf-2349-11ea-8bde-74d02b9c93aa,Bitchip,home_goods_store,1447708689,1,"60.630252600000006, 28.730950099999998",5
9054,ccb187cf-2349-11ea-8bde-74d02b9c93aa,Konklux,night_club,1021888357,1,"25.179835999999998, 119.08713",4
9056,ccb187d1-2349-11ea-8791-74d02b9c93aa,Mat Lam Tam,supermarket,1179866991,1,"34.746611, 113.625328",1
9057,ccb187d1-2349-11ea-8791-74d02b9c93aa,Redhold,museum,1497157711,8,"38.487193, 106.23090800000001",5
9058,ccb187d1-2349-11ea-8791-74d02b9c93aa,Domainer,amusement_park,1176337990,8,"40.3863808, 68.7154975",3
9059,ccb187d1-2349-11ea-8791-74d02b9c93aa,Hatity,synagogue,1346652627,9,"-29.0303854, -51.2003761",3
9060,ccb187d1-2349-11ea-8791-74d02b9c93aa,Prodder,restaurant,1485196166,1,"-22.314459, -49.0586951",1
9061,ccb187d1-2349-11ea-8791-74d02b9c93aa,Sonsing,primary_school,1435274080,8,"39.463861, -0.36895079999999997",5
9062,ccb187d1-2349-11ea-8791-74d02b9c93aa,Toughjoyfax,doctor,1148787396,2,"40.48433789999999, -7.888466499999999",2
9063,ccb187d1-2349-11ea-8791-74d02b9c93aa,Stronghold,car_repair,949177403,3,"-6.665245599999999, 107.9117062",1
9064,ccb187d1-2349-11ea-8791-74d02b9c93aa,Hatity,grocery_or_supermarket,1517007981,4,"47.335609000000005, 142.5504149",3
9065,ccb187d2-2349-11ea-9fad-74d02b9c93aa,Regrant,taxi_stand,1389398516,5,"-22.269157800000002, -46.16406920000001",5
9066,ccb187d2-2349-11ea-9fad-74d02b9c93aa,Cardguard,museum,1140891775,3,"27.910625, 113.692921",2
9067,ccb187d2-2349-11ea-9fad-74d02b9c93aa,Sonsing,pet_store,1490329774,1,"-7.4212735, 107.17208500000001",5
9068,ccb187d2-2349-11ea-9fad-74d02b9c93aa,Otcom,stadium,1569291659,1,"49.9260217, 18.270174",3
9069,ccb187d2-2349-11ea-9fad-74d02b9c93aa,Daltfresh,hospital,1257420416,1,"13.817082500000001, 101.3052635",1
9070,ccb187d2-2349-11ea-9fad-74d02b9c93aa,Toughjoyfax,art_gallery,1098297096,1,"-20.151470800000002, -44.2010909",1
9071,ccb187d3-2349-11ea-afc9-74d02b9c93aa,Namfix,airport,1252066498,1,"48.5497476, 26.4913564",4
9072,ccb187d3-2349-11ea-afc9-74d02b9c93aa,Domainer,parking,1153626543,7,"24.1477358, 120.6736482",2
9073,ccb187d3-2349-11ea-afc9-74d02b9c93aa,Fix San,tourist_attraction,1058246294,7,"1.968543, -157.3936469",5
9074,ccb187d3-2349-11ea-afc9-74d02b9c93aa,Andalax,gym,948091178,1,"11.2210043, 13.4876688",2
9075,ccb187d3-2349-11ea-afc9-74d02b9c93aa,Andalax,hindu_temple,1094657108,1,"9.7031412, 10.1941399",2
9076,ccb187d3-2349-11ea-afc9-74d02b9c93aa,Tin,airport,1011712327,1,"50.1206081, 16.4894818",3
9077,ccb187d3-2349-11ea-afc9-74d02b9c93aa,Mat Lam Tam,transit_station,1091689914,6,"50.4271996, 3.989666",3
9078,ccb187d3-2349-11ea-afc9-74d02b9c93aa,Trippledex,convenience_store,1328970922,7,"32.265208, 91.677053",1
9079,ccb187d4-2349-11ea-9f4a-74d02b9c93aa,Matsoft,movie_rental,1027123609,1,"17.310993, 100.6872457",4
9080,ccb187d4-2349-11ea-9f4a-74d02b9c93aa,Gembucket,veterinary_care,1215993620,1,"34.1228075, 134.5990156",2
9081,ccb187d4-2349-11ea-9f4a-74d02b9c93aa,Tres-Zap,taxi_stand,1213091321,5,"39.174484, 117.16438799999999",4
9083,ccb187d6-2349-11ea-849b-74d02b9c93aa,Opela,post_office,1019756325,7,"51.9980805, 127.67852260000001",2
9084,ccb187d7-2349-11ea-b81c-74d02b9c93aa,Sonair,bicycle_store,1367370935,1,"-25.877477, 28.313059000000003",2
9085,ccb187d7-2349-11ea-b81c-74d02b9c93aa,Zamit,park,1034985882,1,"41.108230299999995, -8.1579962",2
9086,ccb187d7-2349-11ea-b81c-74d02b9c93aa,Ventosanzap,beauty_salon,1257196763,8,"13.1561057, 100.8120563",4
9087,ccb187d7-2349-11ea-b81c-74d02b9c93aa,Lotstring,parking,1568334689,1,"46.571039, 3.325957",2
9088,ccb187d7-2349-11ea-b81c-74d02b9c93aa,Alphazap,shoe_store,1339945039,1,"40.087642200000005, -7.238914200000001",5
9089,ccb187d7-2349-11ea-b81c-74d02b9c93aa,Home Ing,moving_company,1181260234,1,"-8.8714, 121.0852",3
