,user_id,school_name,graduation_year,department,degree
2448,ccb1872e-2349-11ea-88ce-74d02b9c93aa,University of Palermo,1565938959,National Centre for Mathematics (NCM),3.4687631270836485
2449,ccb1872e-2349-11ea-88ce-74d02b9c93aa,University of Illinois at Chicago,1557174235,Mechanical Engineering,3.932718382487538
2450,ccb1872f-2349-11ea-9af4-74d02b9c93aa,University of Sheffield,1576864016,Industrial Engineering and Operations Research (IEOR),3.870812033675535
2451,ccb1872f-2349-11ea-9af4-74d02b9c93aa,Suranaree University of Technology,1576864016,Industrial Engineering and Operations Research (IEOR),2.530092847280369
2452,ccb1872f-2349-11ea-9af4-74d02b9c93aa,University of Liège,1576864016,Application Software Centre (ASC),1.926396748467936
2453,ccb18730-2349-11ea-8b6e-74d02b9c93aa,Missouri University of Science and Technology,1567952901,Centre for Environmental Science and Engineering (CESE),3.478345614057119
2454,ccb18730-2349-11ea-8b6e-74d02b9c93aa,Brown University,1543086054,Centre for Environmental Science and Engineering (CESE),3.3028945228737974
2455,ccb18731-2349-11ea-bb12-74d02b9c93aa,New University of Lisbon,1079068654,Systems and Control Engineering,2.616210522283438
2456,ccb18732-2349-11ea-9440-74d02b9c93aa,Montana State University,1509522273,Center for Learning and Teaching (PPCCLT),2.466829398755373
2457,ccb18732-2349-11ea-9440-74d02b9c93aa,University of Waterloo,1347902467,Center for Learning and Teaching (PPCCLT),2.822070347329924
2458,ccb18733-2349-11ea-872c-74d02b9c93aa,Pontifical Catholic University of Chile,1498428085,Centre for Urban Science and Engineering (C-USE),3.3995965219084705
2459,ccb18733-2349-11ea-872c-74d02b9c93aa,Leibniz University of Hanover,1450647421,Physics,3.523849167667801
2460,ccb18733-2349-11ea-872c-74d02b9c93aa,University of Cyprus,1412382783,ABC-EDS Research Academy,2.285127453507959
2462,ccb18735-2349-11ea-9bdd-74d02b9c93aa,Dublin City University,1576864016,Systems and Control Engineering,3.201384162332543
2463,ccb18735-2349-11ea-9bdd-74d02b9c93aa,Utrecht University,1576864016,Systems and Control Engineering,3.3009325583730504
2464,ccb18735-2349-11ea-9bdd-74d02b9c93aa,Sun Yat-sen University,1576864016,School of Management,2.3373749665310823
2465,ccb18736-2349-11ea-b800-74d02b9c93aa,University of Montana,1517402648,Sophisticated Analytical Instrument Facility (SAIF),2.8831243888213898
2466,ccb18737-2349-11ea-ac82-74d02b9c93aa,University of Waikato,1497314086,Mathematics,1.926812353909576
2467,ccb18737-2349-11ea-ac82-74d02b9c93aa,Chung Yuan Christian University,1519557851,Mathematics,3.610430395721168
2468,ccb18737-2349-11ea-ac82-74d02b9c93aa,National Research Nuclear University MePhI,1473554900,Mathematics,2.4132122278653485
2469,ccb18738-2349-11ea-8379-74d02b9c93aa,Fudan University,1512898708,National Centre for Aerospace Innovation and Research (NCAIR),2.223012567754417
2470,ccb18738-2349-11ea-8379-74d02b9c93aa,Dalhousie University,1440072818,National Centre for Aerospace Innovation and Research (NCAIR),3.6746876960594657
2471,ccb18738-2349-11ea-8379-74d02b9c93aa,University of San Francisco,1475534074,National Centre for Aerospace Innovation and Research (NCAIR),3.002748525848044
2473,ccb1873a-2349-11ea-a21f-74d02b9c93aa,Maastricht University,1295123374,Centre for Environmental Science and Engineering (CESE),3.375359162979432
2474,ccb1873b-2349-11ea-a731-74d02b9c93aa,KTH Royal Institute of Technology,1576864016,Centre for Aerospace Systems Design and Engineering (CASDE),3.7818590880078826
2475,ccb1873b-2349-11ea-a731-74d02b9c93aa,Sun Yat-sen University,1576864016,Centre for Aerospace Systems Design and Engineering (CASDE),2.6761344667662788
2476,ccb1873b-2349-11ea-a731-74d02b9c93aa,Feng Chia University,1576864016,Center for Learning and Teaching (PPCCLT),2.792683722649109
2477,ccb1873c-2349-11ea-8419-74d02b9c93aa,Bangor University,1130403723,Centre for Urban Science and Engineering (C-USE),1.870013693052732
2479,ccb1873e-2349-11ea-8a8e-74d02b9c93aa,Auburn University,1538368981,Centre for Environmental Science and Engineering (CESE),2.888678184115485
2480,ccb1873e-2349-11ea-8a8e-74d02b9c93aa,University of Sydney,1042169566,Centre for Environmental Science and Engineering (CESE),3.1272662302919456
2481,ccb1873e-2349-11ea-8a8e-74d02b9c93aa,Murdoch University,1273762627,Biosciences and Bioengineering,2.396028726155933
2482,ccb1873f-2349-11ea-9349-74d02b9c93aa,University of Copenhagen,1569365567,Educational Technology,1.8061688795990751
2483,ccb1873f-2349-11ea-9349-74d02b9c93aa,Ocean University of China,1560909139,Educational Technology,2.0957439647537885
2484,ccb1873f-2349-11ea-9349-74d02b9c93aa,University of Milan,1561902275,Centre for Bioengineering (WRCB),3.1826237639646964
2485,ccb18740-2349-11ea-b28c-74d02b9c93aa,University of Wyoming,1487256626,Biosciences and Bioengineering,3.1274958097676144
2486,ccb18740-2349-11ea-b28c-74d02b9c93aa,Hong Kong Baptist University,1200973590,Biosciences and Bioengineering,2.8863814482739585
2487,ccb18741-2349-11ea-bea0-74d02b9c93aa,University of Amsterdam,1318558132,Energy Science and Engineering,3.184692578802895
2488,ccb18742-2349-11ea-8d57-74d02b9c93aa,University of Oviedo,1557954399,Aerospace Engineering,3.6054286606050105
2489,ccb18742-2349-11ea-8d57-74d02b9c93aa,University of Milan-Bicocca,1572927878,Aerospace Engineering,3.5063809325675552
2491,ccb18744-2349-11ea-a630-74d02b9c93aa,Leibniz University of Hanover,1566860249,School of Management,3.3423887433796744
2492,ccb18744-2349-11ea-a630-74d02b9c93aa,Tulane University,1462956903,School of Management,2.3899935408356905
2493,ccb18744-2349-11ea-a630-74d02b9c93aa,Quaid-i-azam University,1356100682,School of Management,3.065214318592442
2494,ccb18745-2349-11ea-bb3d-74d02b9c93aa,TU Dresden,984337554,Centre for Policy Studies (CPS),1.8040360480237547
2495,ccb18745-2349-11ea-bb3d-74d02b9c93aa,University of Kent,1296158446,Centre for Policy Studies (CPS),3.499079238646804
2497,ccb18747-2349-11ea-ba91-74d02b9c93aa,Otto von Guericke University of Magdeburg,1275771958,Educational Technology,2.3724290492019744
2498,ccb18748-2349-11ea-b424-74d02b9c93aa,University of Auckland,1199751560,Mathematics,3.2473740444745562
2500,ccb1874a-2349-11ea-b7b0-74d02b9c93aa,University of Surrey,1560624413,Centre of Studies in Resources Engineering (CSRE),3.208281108771419
2501,ccb1874a-2349-11ea-b7b0-74d02b9c93aa,Umeå University,1521811139,Centre of Studies in Resources Engineering (CSRE),3.4661077187620006
2504,ccb1874d-2349-11ea-a072-74d02b9c93aa,University of Western Australia,1576864016,Technology and Design (TCTD),1.9881716640712013
2505,ccb1874e-2349-11ea-a92a-74d02b9c93aa,Beijing Institute of Technology,1097397849,Centre for Environmental Science and Engineering (CESE),3.5335368783910432
2507,ccb18750-2349-11ea-8dba-74d02b9c93aa,Sogang University,1523038381,Industrial Design Centre,3.0760759385809084
2508,ccb18751-2349-11ea-95fa-74d02b9c93aa,Indian Institute of Technology Kharagpur,1370178784,Energy Science and Engineering,2.033133915300497
2509,ccb18751-2349-11ea-95fa-74d02b9c93aa,Paris Dauphine University,1216409416,Energy Science and Engineering,2.816353324153713
2510,ccb18752-2349-11ea-841d-74d02b9c93aa,University of Lincoln,1576864016,Electrical Engineering,2.2986116981891955
2511,ccb18753-2349-11ea-a620-74d02b9c93aa,ETH Zurich – Swiss Federal Institute of Technology Zurich,1505372468,Chemical Engineering,2.6744551966870262
2512,ccb18753-2349-11ea-a620-74d02b9c93aa,Northwestern Polytechnical University,1503883416,Chemical Engineering,2.077478996271298
2513,ccb18753-2349-11ea-a620-74d02b9c93aa,Soochow University,1504562525,Metallurgical Engineering & Materials Science,2.5336652012988625
2515,ccb18755-2349-11ea-af02-74d02b9c93aa,Peking University,1036635365,Sophisticated Analytical Instrument Facility (SAIF),3.4218946770623497
2516,ccb18755-2349-11ea-af02-74d02b9c93aa,University of Coimbra,1486252678,Electrical Engineering,3.924212432744408
2517,ccb18755-2349-11ea-af02-74d02b9c93aa,Joseph Fourier University,947206986,Electrical Engineering,3.610924397035965
2518,ccb18756-2349-11ea-b369-74d02b9c93aa,University of Regina,1576864016,Mathematics,2.2428643230060907
2519,ccb18756-2349-11ea-b369-74d02b9c93aa,Lille 2 University – Health and Law,1576864016,Mathematics,3.146103746370028
2520,ccb18757-2349-11ea-bc1c-74d02b9c93aa,Blaise Pascal University,1561885867,Systems and Control Engineering,2.1832112517553184
2521,ccb18758-2349-11ea-8d18-74d02b9c93aa,University of Toronto,1498277481,Metallurgical Engineering & Materials Science,3.743825760971651
2522,ccb18758-2349-11ea-8d18-74d02b9c93aa,University of Zaragoza,1281623899,Metallurgical Engineering & Materials Science,2.2543275304684496
2523,ccb18758-2349-11ea-8d18-74d02b9c93aa,University of Oklahoma,1124608242,Metallurgical Engineering & Materials Science,3.040750299578705
2524,ccb18759-2349-11ea-ad63-74d02b9c93aa,University of Exeter,1564609189,Centre for Technology Alternatives for Rural Areas (CTARA),2.9264571806245545
2525,ccb1875a-2349-11ea-a0fe-74d02b9c93aa,Mahidol University,1359489004,Climate Studies,3.3207737702733007
2526,ccb1875a-2349-11ea-a0fe-74d02b9c93aa,William & Mary,1338697803,National Centre for Aerospace Innovation and Research (NCAIR),2.6677367459331816
2527,ccb1875a-2349-11ea-a0fe-74d02b9c93aa,Polytechnic University of Catalonia,1140246991,National Centre for Aerospace Innovation and Research (NCAIR),3.314247119082588
2529,ccb1875c-2349-11ea-b2c4-74d02b9c93aa,Koç University,1538440448,Centre for Urban Science and Engineering (C-USE),3.988375498524959
2530,ccb1875c-2349-11ea-b2c4-74d02b9c93aa,Amirkabir University of Technology,1038527890,Centre for Urban Science and Engineering (C-USE),2.7470634724997427
2531,ccb1875d-2349-11ea-a09e-74d02b9c93aa,Gwangju Institute of Science and Technology,1523425746,Centre for Environmental Science and Engineering (CESE),2.094265614134623
2532,ccb1875d-2349-11ea-a09e-74d02b9c93aa,Ulster University,1548503822,Centre for Environmental Science and Engineering (CESE),2.236535008257164
2533,ccb1875d-2349-11ea-a09e-74d02b9c93aa,Federal University of Minas Gerais,1545785938,Educational Technology,3.8440365295283736
2534,ccb1875e-2349-11ea-9342-74d02b9c93aa,Erciyes University,1436273620,Humanities & Social Science,3.2527096916182514
2536,ccb18760-2349-11ea-8371-74d02b9c93aa,University of Milan-Bicocca,1180912208,Biosciences and Bioengineering,2.899429678855368
2537,ccb18760-2349-11ea-8371-74d02b9c93aa,Tongji University,1366434616,Centre for Aerospace Systems Design and Engineering (CASDE),1.9025233702716884
2538,ccb18761-2349-11ea-9a0b-74d02b9c93aa,University of Michigan,1194039482,National Center of Excellence in Technology for Internal Security (NCETIS),3.7880587535147
2539,ccb18762-2349-11ea-aa1a-74d02b9c93aa,Kansas State University,1375862848,Centre for Formal Design and Verification of Software (CFDVS),2.1356704798712083
2540,ccb18763-2349-11ea-bf43-74d02b9c93aa,Laval University,1550082038,National Center of Excellence in Technology for Internal Security (NCETIS),2.911888545126005
2541,ccb18764-2349-11ea-89a7-74d02b9c93aa,Brunel University London,1559841150,Physics,2.242871441846007
2542,ccb18764-2349-11ea-89a7-74d02b9c93aa,American University of Sharjah,1334815909,Physics,3.8808671783767847
2543,ccb18764-2349-11ea-89a7-74d02b9c93aa,Justus Liebig University Giessen,1569555666,Physics,1.997660490988824
2544,ccb18765-2349-11ea-ac5b-74d02b9c93aa,Paris-Sorbonne University – Paris 4,1422164930,Electrical Engineering,2.0385980551918026
2545,ccb18765-2349-11ea-ac5b-74d02b9c93aa,Andhra University,874513876,Electrical Engineering,3.287901093366291
2546,ccb18765-2349-11ea-ac5b-74d02b9c93aa,Rush University,1125945815,Centre for Technology Alternatives for Rural Areas (CTARA),1.8390830211395992
2547,ccb18766-2349-11ea-bb1c-74d02b9c93aa,Queen’s University Belfast,901211794,Centre for Aerospace Systems Design and Engineering (CASDE),3.8532145763063417
2548,ccb18766-2349-11ea-bb1c-74d02b9c93aa,Linköping University,1241255706,Centre for Aerospace Systems Design and Engineering (CASDE),3.3013710641484777
2549,ccb18767-2349-11ea-ab1f-74d02b9c93aa,Nagoya University,1063201874,Chemistry,1.8359446661212773
2550,ccb18767-2349-11ea-ab1f-74d02b9c93aa,Chung-Ang University,1301095137,Chemistry,2.9852701202864416
2552,ccb18769-2349-11ea-9e3c-74d02b9c93aa,University of Basel,1561074875,Humanities & Social Science,3.7340238814485254
2553,ccb18769-2349-11ea-9e3c-74d02b9c93aa,Northwestern Polytechnical University,1559384202,Metallurgical Engineering & Materials Science,3.258130818703741
2554,ccb18769-2349-11ea-9e3c-74d02b9c93aa,Miami University,1572082109,Centre for Formal Design and Verification of Software (CFDVS),2.2643990804101404
2557,ccb1876c-2349-11ea-8c09-74d02b9c93aa,Tallinn University of Technology,1431785247,Climate Studies,3.5199320845680777
2558,ccb1876c-2349-11ea-8c09-74d02b9c93aa,University of Ibadan,1424272413,Climate Studies,3.6455779236919374
2559,ccb1876d-2349-11ea-9653-74d02b9c93aa,Xiamen University,1453089402,Industrial Design Centre,3.747328069708603
2560,ccb1876e-2349-11ea-afb1-74d02b9c93aa,University of Auckland,982568405,Technology and Design (TCTD),2.985727395352962
2561,ccb1876e-2349-11ea-afb1-74d02b9c93aa,University of Connecticut,1434348017,Centre for Formal Design and Verification of Software (CFDVS),2.8249376267770776
2562,ccb1876e-2349-11ea-afb1-74d02b9c93aa,"University of the Andes, Colombia",1306284897,Centre for Aerospace Systems Design and Engineering (CASDE),3.173290923236779
2563,ccb1876f-2349-11ea-98ea-74d02b9c93aa,Drexel University,1541839145,Technology and Design (TCTD),3.7259504457580874
2564,ccb18770-2349-11ea-a640-74d02b9c93aa,Pohang University of Science and Technology,1472431945,Climate Studies,3.1472656171818514
2565,ccb18771-2349-11ea-a950-74d02b9c93aa,Paris Descartes University,1060186959,Climate Studies,2.9283817049368475
2566,ccb18771-2349-11ea-a950-74d02b9c93aa,University of Southern Mississippi,1544487870,Educational Technology,3.993785407416884
2568,ccb18773-2349-11ea-b862-74d02b9c93aa,University of South Carolina,1544093520,Earth Sciences,2.2148376139409227
2569,ccb18773-2349-11ea-b862-74d02b9c93aa,University of Antwerp,1542679915,Earth Sciences,3.413778294269467
2570,ccb18773-2349-11ea-b862-74d02b9c93aa,"University of Tennessee, Knoxville",1564738435,Earth Sciences,3.711394613101524
2571,ccb18774-2349-11ea-baa5-74d02b9c93aa,University of Lincoln,1568191359,Chemistry,2.373253597452923
2572,ccb18774-2349-11ea-baa5-74d02b9c93aa,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),1561581338,Chemistry,2.331472357281458
2573,ccb18774-2349-11ea-baa5-74d02b9c93aa,Ehime University,1540494297,Chemistry,1.8324481085805744
2574,ccb18775-2349-11ea-a21c-74d02b9c93aa,Autonomous University of Barcelona,1552825208,National Centre for Mathematics (NCM),2.052795682135222
2575,ccb18776-2349-11ea-97dc-74d02b9c93aa,University of Sydney,1557891160,School of Management,3.4980946684505407
2576,ccb18776-2349-11ea-97dc-74d02b9c93aa,United Arab Emirates University,1509535710,School of Management,2.0507454894715718
2577,ccb18776-2349-11ea-97dc-74d02b9c93aa,University of Göttingen,1558522957,School of Management,3.5045832325831894
2579,ccb18778-2349-11ea-841e-74d02b9c93aa,Tilburg University,1537049520,Energy Science and Engineering,3.4921619892268683
2580,ccb18778-2349-11ea-841e-74d02b9c93aa,Semmelweis University,1527013183,Energy Science and Engineering,3.217911919671117
2581,ccb18778-2349-11ea-841e-74d02b9c93aa,University of Basel,1533016639,Computer Centre (CC),2.504998434552419
2582,ccb18779-2349-11ea-8793-74d02b9c93aa,Central Queensland University,1576864016,Centre for Formal Design and Verification of Software (CFDVS),2.7208644466494825
2583,ccb18779-2349-11ea-8793-74d02b9c93aa,Tottori University,1576864016,School of Management,3.8853596002005535
2584,ccb18779-2349-11ea-8793-74d02b9c93aa,Sultan Qaboos University,1576864016,Application Software Centre (ASC),3.911941074312285
2585,ccb1877a-2349-11ea-bbb0-74d02b9c93aa,Stanford University,1574422899,Centre for Aerospace Systems Design and Engineering (CASDE),3.86733623705908
2586,ccb1877b-2349-11ea-aefb-74d02b9c93aa,Creighton University,1406203328,Technology and Design (TCTD),2.056815974231646
2587,ccb1877b-2349-11ea-aefb-74d02b9c93aa,Vilnius University,1454134647,Technology and Design (TCTD),2.874126765971905
2588,ccb1877c-2349-11ea-a887-74d02b9c93aa,Case Western Reserve University,1371467373,Centre for Formal Design and Verification of Software (CFDVS),3.3722395008498918
2589,ccb1877c-2349-11ea-a887-74d02b9c93aa,Lund University,1529238195,Centre for Formal Design and Verification of Software (CFDVS),3.933760945360836
2590,ccb1877c-2349-11ea-a887-74d02b9c93aa,Dalian University of Technology,1426159482,Centre for Aerospace Systems Design and Engineering (CASDE),2.7175891716969867
2591,ccb1877d-2349-11ea-ad7e-74d02b9c93aa,University of Trento,1043055515,Systems and Control Engineering,2.9220268612278653
2592,ccb1877d-2349-11ea-ad7e-74d02b9c93aa,University of Essex,1388467976,Systems and Control Engineering,2.6000217347728203
2593,ccb1877e-2349-11ea-97a9-74d02b9c93aa,Concordia University,1537926832,Sophisticated Analytical Instrument Facility (SAIF),2.041683118052953
2594,ccb1877e-2349-11ea-97a9-74d02b9c93aa,Soochow University,1525974623,Sophisticated Analytical Instrument Facility (SAIF),3.925073468031069
2595,ccb1877f-2349-11ea-907b-74d02b9c93aa,Technical University of Munich,1222433016,Energy Science and Engineering,1.966649852027128
2596,ccb1877f-2349-11ea-907b-74d02b9c93aa,University of St Gallen,1216252852,Energy Science and Engineering,1.8732277134569928
2597,ccb18780-2349-11ea-8b52-74d02b9c93aa,Chiang Mai University,1262718823,Centre for Technology Alternatives for Rural Areas (CTARA),3.291634850046864
2598,ccb18780-2349-11ea-8b52-74d02b9c93aa,Boston College,1225964454,Centre for Technology Alternatives for Rural Areas (CTARA),3.382115995482757
2599,ccb18780-2349-11ea-8b52-74d02b9c93aa,Paris-Sud University,1572569376,Industrial Engineering and Operations Research (IEOR),2.8082371073697137
2600,ccb18781-2349-11ea-b139-74d02b9c93aa,University of A Coruña,1395035044,Centre for Urban Science and Engineering (C-USE),3.964403423706451
2601,ccb18781-2349-11ea-b139-74d02b9c93aa,Qatar University,971225186,Centre for Urban Science and Engineering (C-USE),2.820557958913061
2602,ccb18782-2349-11ea-a28a-74d02b9c93aa,National Taiwan University of Science and Technology (Taiwan Tech),1290112745,Mathematics,1.9480850492699864
2604,ccb18784-2349-11ea-9e8f-74d02b9c93aa,University of Mannheim,954998575,Chemistry,3.269581808283786
2605,ccb18784-2349-11ea-9e8f-74d02b9c93aa,University of Oslo,1066568712,Chemistry,3.045703480828684
2606,ccb18784-2349-11ea-9e8f-74d02b9c93aa,University of Milan-Bicocca,1374028678,Computer Science & Engineering,3.9104717836803697
2607,ccb18785-2349-11ea-81eb-74d02b9c93aa,São Paulo State University (UNESP),1564927858,Centre for Policy Studies (CPS),2.7347171356973305
2608,ccb18785-2349-11ea-81eb-74d02b9c93aa,Deakin University,1516256441,Centre for Policy Studies (CPS),2.3589539272918016
2609,ccb18785-2349-11ea-81eb-74d02b9c93aa,"University of Tennessee, Knoxville",1562353263,Application Software Centre (ASC),3.3982043693281936
2611,ccb18787-2349-11ea-8d2d-74d02b9c93aa,University of Huddersfield,1121108705,Centre for Bioengineering (WRCB),3.2833927819527586
2612,ccb18787-2349-11ea-8d2d-74d02b9c93aa,Prince of Songkla University,1406167375,Centre for Bioengineering (WRCB),2.9684346476313177
2613,ccb18788-2349-11ea-be13-74d02b9c93aa,University of Navarra,1428764987,Centre for Formal Design and Verification of Software (CFDVS),3.1538032842338013
2614,ccb18788-2349-11ea-be13-74d02b9c93aa,Georgia State University,1344207343,Centre for Formal Design and Verification of Software (CFDVS),3.3361486171090773
2615,ccb18789-2349-11ea-8e11-74d02b9c93aa,University of Science and Technology Beijing,1239399283,Centre for Distance Engineering Education Programme (CDEEP),2.2197529445864808
2616,ccb18789-2349-11ea-8e11-74d02b9c93aa,Kanazawa University,1394489598,Centre for Research in Nanotechnology and Science (CRNTS),2.433743689772438
2617,ccb1878a-2349-11ea-9a70-74d02b9c93aa,National Autonomous University of Mexico,1217737175,Mathematics,2.630197792900467
2618,ccb1878a-2349-11ea-9a70-74d02b9c93aa,National Institute of Applied Sciences of Lyon (INSA Lyon),1348149476,Mathematics,3.0067962731179643
2619,ccb1878a-2349-11ea-9a70-74d02b9c93aa,Central Queensland University,1231848661,Biosciences and Bioengineering,3.436581740175493
2621,ccb1878c-2349-11ea-81e9-74d02b9c93aa,Massey University,1349951716,Centre for Environmental Science and Engineering (CESE),2.034255722180164
2622,ccb1878c-2349-11ea-81e9-74d02b9c93aa,King Mongkut’s University of Technology Thonburi,1568407417,Centre for Policy Studies (CPS),2.8829796179620866
2623,ccb1878d-2349-11ea-b3dd-74d02b9c93aa,Medical University of South Carolina,1418062313,Computer Centre (CC),2.1430231663804933
2624,ccb1878d-2349-11ea-b3dd-74d02b9c93aa,Yonsei University,1198966933,Computer Centre (CC),1.8144855061045293
2625,ccb1878d-2349-11ea-b3dd-74d02b9c93aa,Northwestern Polytechnical University,1202093394,Computer Centre (CC),2.7539129653373218
2627,ccb1878f-2349-11ea-af0a-74d02b9c93aa,Dublin City University,1380903936,Technology and Design (TCTD),3.9271802817859545
2628,ccb1878f-2349-11ea-af0a-74d02b9c93aa,University of Victoria,1143553266,Technology and Design (TCTD),3.2211077839821423
2629,ccb18790-2349-11ea-bc98-74d02b9c93aa,Oregon Health and Science University,1576864016,Systems and Control Engineering,1.8557914063814973
2630,ccb18790-2349-11ea-bc98-74d02b9c93aa,University of Hohenheim,1576864016,Systems and Control Engineering,3.415978244743464
2631,ccb18790-2349-11ea-bc98-74d02b9c93aa,Tufts University,1576864016,Systems and Control Engineering,3.631219576062296
2632,ccb18791-2349-11ea-b2bc-74d02b9c93aa,Showa University,1252874674,National Center of Excellence in Technology for Internal Security (NCETIS),3.2241679394878533
2633,ccb18791-2349-11ea-b2bc-74d02b9c93aa,McMaster University,1261610706,Centre for Formal Design and Verification of Software (CFDVS),1.9806864867507843
2634,ccb18791-2349-11ea-b2bc-74d02b9c93aa,São Paulo State University (UNESP),1267858524,National Centre for Mathematics (NCM),3.883467674715922
2635,ccb18792-2349-11ea-9e54-74d02b9c93aa,Ulm University,1292664722,Centre of Studies in Resources Engineering (CSRE),2.568189344248069
2636,ccb18792-2349-11ea-9e54-74d02b9c93aa,Federal University of Rio de Janeiro,1117290208,Application Software Centre (ASC),3.839899300206132
2637,ccb18792-2349-11ea-9e54-74d02b9c93aa,Durham University,1344692307,School of Management,2.025312479915524
2638,ccb18793-2349-11ea-8ead-74d02b9c93aa,Universiti Teknologi MARA,1243453152,National Centre for Mathematics (NCM),2.3422313156203933
2640,ccb18795-2349-11ea-a442-74d02b9c93aa,Czech Technical University in Prague,1576864016,Centre for Distance Engineering Education Programme (CDEEP),2.5112335487459263
2641,ccb18795-2349-11ea-a442-74d02b9c93aa,University of Manchester,1576864016,Centre for Distance Engineering Education Programme (CDEEP),1.902143609917148
2642,ccb18796-2349-11ea-a2e0-74d02b9c93aa,University of Essex,1569400130,Application Software Centre (ASC),3.3987417026464506
2643,ccb18796-2349-11ea-a2e0-74d02b9c93aa,University of Vigo,1332421250,Application Software Centre (ASC),3.7024275115984926
2644,ccb18797-2349-11ea-b630-74d02b9c93aa,University of Oregon,1576864016,Earth Sciences,2.9367894686111367
2645,ccb18797-2349-11ea-b630-74d02b9c93aa,"Royal Holloway, University of London",1576864016,Earth Sciences,2.1393716926177007
2646,ccb18797-2349-11ea-b630-74d02b9c93aa,Technion Israel Institute of Technology,1576864016,Earth Sciences,3.1081465855383867
2648,ccb18799-2349-11ea-9c8e-74d02b9c93aa,University of Bath,1538191476,Systems and Control Engineering,3.6411786367809125
2649,ccb1879a-2349-11ea-85ca-74d02b9c93aa,University of Cincinnati,1474962460,Mechanical Engineering,3.989834027371792
2650,ccb1879a-2349-11ea-85ca-74d02b9c93aa,Alexandru Ioan Cuza University,1100013739,Mechanical Engineering,3.944426894813772
2651,ccb1879a-2349-11ea-85ca-74d02b9c93aa,University of Birmingham,1311277576,National Center of Excellence in Technology for Internal Security (NCETIS),3.463919663767187
2654,ccb1879d-2349-11ea-b6a5-74d02b9c93aa,Erciyes University,1472924171,Biosciences and Bioengineering,3.8727641227931127
2655,ccb1879d-2349-11ea-b6a5-74d02b9c93aa,Université de Sherbrooke,1320669464,Biosciences and Bioengineering,2.296617137539364
2656,ccb1879d-2349-11ea-b6a5-74d02b9c93aa,University of Greenwich,1320705722,Centre of Studies in Resources Engineering (CSRE),3.5352226681522887
2657,ccb1879e-2349-11ea-99cb-74d02b9c93aa,Laval University,1291089390,Technology and Design (TCTD),3.635688286941944
2658,ccb1879e-2349-11ea-99cb-74d02b9c93aa,National Chengchi University,1573435409,Technology and Design (TCTD),3.6237662084744975
2659,ccb1879e-2349-11ea-99cb-74d02b9c93aa,University of Oxford,1275244169,Computer Science & Engineering,2.911515166733325
2660,ccb1879f-2349-11ea-affa-74d02b9c93aa,Sungkyunkwan University (SKKU),817878547,Centre of Studies in Resources Engineering (CSRE),2.6792327825173032
2661,ccb1879f-2349-11ea-affa-74d02b9c93aa,Griffith University,881313422,Sophisticated Analytical Instrument Facility (SAIF),3.635583993990731
2662,ccb187a0-2349-11ea-8e29-74d02b9c93aa,University of Florida,1553879420,National Centre for Aerospace Innovation and Research (NCAIR),3.2259940843153307
2663,ccb187a0-2349-11ea-8e29-74d02b9c93aa,University of Antwerp,1547990215,National Centre for Aerospace Innovation and Research (NCAIR),3.3728531806628688
2664,ccb187a0-2349-11ea-8e29-74d02b9c93aa,Pontifical Catholic University of Paraná,1551324418,National Centre for Aerospace Innovation and Research (NCAIR),3.5949602544180763
2665,ccb187a1-2349-11ea-9f5d-74d02b9c93aa,"University of California, Berkeley",821099865,Physics,1.825037553247702
2666,ccb187a2-2349-11ea-8eed-74d02b9c93aa,University of Glasgow,995767156,Industrial Engineering and Operations Research (IEOR),2.556255704541541
2667,ccb187a3-2349-11ea-8853-74d02b9c93aa,University of North Carolina at Greensboro,1461875895,Humanities & Social Science,2.6536202903036425
2668,ccb187a3-2349-11ea-8853-74d02b9c93aa,Belarusian State University,874711440,Systems and Control Engineering,3.007333650566324
2670,ccb187a5-2349-11ea-bb6a-74d02b9c93aa,University of Portsmouth,1220994824,Technology and Design (TCTD),3.284360824548837
2671,ccb187a5-2349-11ea-bb6a-74d02b9c93aa,James Cook University,1264079848,Technology and Design (TCTD),3.583262133291877
2672,ccb187a6-2349-11ea-b4c2-74d02b9c93aa,Semmelweis University,1333442203,Centre for Research in Nanotechnology and Science (CRNTS),1.8731430339376496
2673,ccb187a7-2349-11ea-b0c2-74d02b9c93aa,Tilburg University,1575551677,Educational Technology,3.3397776232256096
2674,ccb187a7-2349-11ea-b0c2-74d02b9c93aa,University of Wisconsin-Milwaukee,1472741931,Educational Technology,2.3205776578315938
2678,ccb187ab-2349-11ea-a12f-74d02b9c93aa,Queen’s University,1404360916,National Centre for Aerospace Innovation and Research (NCAIR),3.058452251136184
2679,ccb187ac-2349-11ea-acee-74d02b9c93aa,Middle East Technical University,1232311613,Systems and Control Engineering,3.3524057377618006
2680,ccb187ac-2349-11ea-acee-74d02b9c93aa,University of Genoa,1411687444,Systems and Control Engineering,3.590312675704056
2681,ccb187ac-2349-11ea-acee-74d02b9c93aa,Umeå University,1039822430,Chemical Engineering,3.1179881285522884
2684,ccb187af-2349-11ea-b151-74d02b9c93aa,Nanyang Technological University,1522754590,Chemistry,1.95627751747718
2685,ccb187b0-2349-11ea-8d44-74d02b9c93aa,Babeş-Bolyai University,1470181598,Centre for Technology Alternatives for Rural Areas (CTARA),2.782517093933616
